Date Time,Abs Pres (kPa) c:1 2,Temp (°C) c:2,Sensor Depth (meters),Adjust,Depth(m)
4/13/18 19:15,89.853,10.553,0.002,,0.002
4/13/18 19:30,89.854,9.965,0.001,,0.001
4/13/18 19:45,89.845,9.373,0.002,,0.002
4/13/18 20:00,89.857,8.779,0.002,,0.002
4/13/18 20:15,89.838,8.282,-0.001,, 
4/13/18 20:30,89.853,7.882,0,, 
4/13/18 20:45,89.858,7.481,-0.001,, 
4/13/18 21:00,89.854,7.28,-0.003,, 
4/13/18 21:15,89.845,7.381,-0.003,, 
4/13/18 21:30,89.867,7.381,-0.001,, 
4/13/18 21:45,89.883,7.079,0.001,,0.001
4/13/18 22:00,89.898,6.674,0.001,,0.001
4/13/18 22:15,89.888,6.674,0.001,,0.001
4/13/18 22:30,89.897,6.573,0.002,,0.002
4/13/18 22:45,89.881,6.268,0.003,,0.003
4/13/18 23:00,89.891,6.166,0.003,,0.003
4/13/18 23:15,89.889,6.064,0.003,,0.003
4/13/18 23:30,89.884,5.757,0.004,,0.004
4/13/18 23:45,89.858,5.45,0.002,,0.002
4/14/18 0:00,89.853,5.141,0,, 
4/14/18 0:15,89.861,4.934,0.001,,0.001
4/14/18 0:30,89.849,4.831,0.002,,0.002
4/14/18 0:45,89.845,4.623,0,, 
4/14/18 1:00,89.841,4.311,0.002,,0.002
4/14/18 1:15,89.841,4.311,0.002,,0.002
4/14/18 1:30,89.809,4.311,0,, 
4/14/18 1:45,89.841,4.311,0.006,,0.006
4/14/18 2:00,89.819,4.311,0.004,,0.004
4/14/18 2:15,89.809,4.311,0.005,,0.005
4/14/18 2:30,89.796,4.207,0.006,,0.006
4/14/18 2:45,89.777,4.311,0.006,,0.006
4/14/18 3:00,89.766,4.311,0.004,,0.004
4/14/18 3:15,89.763,4.102,0.004,,0.004
4/14/18 3:30,89.74,3.998,0.003,,0.003
4/14/18 3:45,89.729,3.998,0.002,,0.002
4/14/18 4:00,89.721,4.207,0.002,,0.002
4/14/18 4:15,89.734,4.311,0.004,,0.004
4/14/18 4:30,89.714,4.415,0.002,,0.002
4/14/18 4:45,89.705,4.519,0.002,,0.002
4/14/18 5:00,89.694,4.519,0.003,,0.003
4/14/18 5:15,89.691,4.311,0.004,,0.004
4/14/18 5:30,89.689,4.207,0.005,,0.005
4/14/18 5:45,89.668,4.207,0.004,,0.004
4/14/18 6:00,89.656,4.102,0.002,,0.002
4/14/18 6:15,89.648,4.311,0.002,,0.002
4/14/18 6:30,89.642,4.623,0.001,,0.001
4/14/18 6:45,89.638,5.037,0,, 
4/14/18 7:00,89.646,5.552,0.001,,0.001
4/14/18 7:15,89.638,5.757,0,, 
4/14/18 7:30,89.651,5.86,0,, 
4/14/18 7:45,89.658,5.655,0,, 
4/14/18 8:00,89.656,5.552,-0.001,, 
4/14/18 8:15,89.658,5.655,-0.004,, 
4/14/18 8:30,89.664,6.064,-0.003,, 
4/14/18 8:45,89.674,6.674,-0.002,, 
4/14/18 9:00,89.696,7.381,0.001,,0.001
4/14/18 9:15,89.717,8.082,0.003,,0.003
4/14/18 9:30,89.737,8.68,0.005,,0.005
4/14/18 9:45,89.724,9.176,0.002,,0.002
4/14/18 10:00,89.723,9.768,0,, 
4/14/18 10:15,89.741,10.259,0.002,,0.002
4/14/18 10:30,89.741,10.944,0.002,,0.002
4/14/18 10:45,89.763,11.625,0.005,,0.005
4/14/18 11:00,89.788,11.819,0.006,,0.006
4/14/18 11:15,89.792,12.11,0.008,,0.008
4/14/18 11:30,89.797,12.401,0.009,,0.009
4/14/18 11:45,89.777,12.497,0.007,,0.007
4/14/18 12:00,89.78,12.69,0.011,,0.011
4/14/18 12:15,89.776,13.076,0.013,,0.013
4/14/18 12:30,89.772,13.461,0.016,,0.016
4/14/18 12:45,89.76,14.709,0.016,,0.016
4/14/18 13:00,89.722,14.996,0.015,,0.015
4/14/18 13:15,89.696,15.378,0.014,,0.014
4/14/18 13:30,89.694,16.523,0.016,,0.016
4/14/18 13:45,89.672,17.094,0.016,,0.016
4/14/18 14:00,89.658,17.57,0.016,,0.016
4/14/18 14:15,89.644,18.616,0.018,,0.018
4/14/18 14:30,89.653,19.758,0.02,,0.02
4/14/18 14:45,89.619,20.901,0.017,,0.017
4/14/18 15:00,89.582,19.377,0.017,,0.017
4/14/18 15:15,89.567,18.521,0.016,,0.016
4/14/18 15:30,89.545,19.092,0.016,,0.016
4/14/18 15:45,89.541,19.472,0.022,,0.022
4/14/18 16:00,89.517,19.948,0.022,,0.022
4/14/18 16:15,89.487,20.043,0.02,,0.02
4/14/18 16:30,89.474,21.187,0.021,,0.021
4/14/18 16:45,89.426,20.901,0.018,,0.018
4/14/18 17:00,89.398,20.519,0.017,,0.017
4/14/18 17:15,89.38,19.472,0.018,,0.018
4/14/18 17:30,89.347,18.14,0.016,,0.016
4/14/18 17:45,89.334,17.379,0.015,,0.015
4/14/18 18:00,89.304,16.237,0.011,,0.011
4/14/18 18:15,89.278,15.378,0.011,,0.011
4/14/18 18:30,89.267,14.709,0.011,,0.011
4/14/18 18:45,89.267,14.038,0.013,,0.013
4/14/18 19:00,89.248,13.558,0.014,,0.014
4/14/18 19:15,89.23,13.076,0.013,,0.013
4/14/18 19:30,89.21,12.497,0.012,,0.012
4/14/18 19:45,89.18,12.013,0.008,,0.008
4/14/18 20:00,89.16,11.431,0.008,,0.008
4/14/18 20:15,89.139,10.748,0.006,,0.006
4/14/18 20:30,89.131,10.259,0.005,,0.005
4/14/18 20:45,89.126,9.965,0.005,,0.005
4/14/18 21:00,89.12,9.571,0.007,,0.007
4/14/18 21:15,89.106,9.373,0.006,,0.006
4/14/18 21:30,89.091,9.077,0.004,,0.004
4/14/18 21:45,89.094,8.581,0.007,,0.007
4/14/18 22:00,89.078,8.282,0.006,,0.006
4/14/18 22:15,89.075,8.082,0.008,,0.008
4/14/18 22:30,89.081,7.782,0.009,,0.009
4/14/18 22:45,89.055,7.481,0.011,,0.011
4/14/18 23:00,89.043,7.381,0.01,,0.01
4/14/18 23:15,89.021,7.381,0.012,,0.012
4/14/18 23:30,88.997,7.179,0.012,,0.012
4/14/18 23:45,88.975,7.179,0.011,,0.011
4/15/18 0:00,88.975,7.179,0.014,,0.014
4/15/18 0:15,88.942,7.079,0.012,,0.012
4/15/18 0:30,88.911,7.179,0.01,,0.01
4/15/18 0:45,88.899,7.079,0.009,,0.009
4/15/18 1:00,88.875,6.877,0.01,,0.01
4/15/18 1:15,88.839,5.962,0.008,,0.008
4/15/18 1:30,88.821,6.166,0.008,,0.008
4/15/18 1:45,88.824,6.37,0.011,,0.011
4/15/18 2:00,88.801,6.268,0.012,,0.012
4/15/18 2:15,88.783,6.471,0.012,,0.012
4/15/18 2:30,88.755,6.775,0.012,,0.012
4/15/18 2:45,88.742,7.28,0.015,,0.015
4/15/18 3:00,88.713,7.481,0.011,,0.011
4/15/18 3:15,88.691,7.481,0.008,,0.008
4/15/18 3:30,88.665,7.179,0.005,,0.005
4/15/18 3:45,88.63,6.978,0.002,,0.002
4/15/18 4:00,88.636,6.674,0.004,,0.004
4/15/18 4:15,88.624,6.573,0.002,,0.002
4/15/18 4:30,88.631,6.37,0.003,,0.003
4/15/18 4:45,88.63,6.268,0.001,,0.001
4/15/18 5:00,88.618,6.166,0.003,,0.003
4/15/18 5:15,88.628,6.166,0.002,,0.002
4/15/18 5:30,88.607,6.166,0,, 
4/15/18 5:45,88.627,6.064,0.002,,0.002
4/15/18 6:00,88.616,6.064,0.002,,0.002
4/15/18 6:15,88.605,6.064,0.002,,0.002
4/15/18 6:30,88.628,6.166,0.003,,0.003
4/15/18 6:45,88.619,6.268,0.004,,0.004
4/15/18 7:00,88.607,6.166,0,, 
4/15/18 7:15,88.604,5.962,0,, 
4/15/18 7:30,88.596,6.166,0,, 
4/15/18 7:45,88.61,6.37,0.002,,0.002
4/15/18 8:00,88.607,6.877,0,, 
4/15/18 8:15,88.624,7.28,0.001,,0.001
4/15/18 8:30,88.619,7.682,0.001,,0.001
4/15/18 8:45,88.616,8.182,0.002,,0.002
4/15/18 9:00,88.635,8.68,0.005,,0.005
4/15/18 9:15,88.644,9.275,0.007,,0.007
4/15/18 9:30,88.649,9.571,0.008,,0.008
4/15/18 9:45,88.641,9.768,0.009,,0.009
4/15/18 10:00,88.597,9.669,0.007,,0.007
4/15/18 10:15,88.609,9.768,0.011,,0.011
4/15/18 10:30,88.606,10.259,0.012,,0.012
4/15/18 10:45,88.585,10.944,0.014,,0.014
4/15/18 11:00,88.574,11.625,0.012,,0.012
4/15/18 11:15,88.555,12.401,0.014,,0.014
4/15/18 11:30,88.537,13.269,0.015,,0.015
4/15/18 11:45,88.509,14.23,0.014,,0.014
4/15/18 12:00,88.504,15.187,0.017,,0.017
4/15/18 12:15,88.495,16.618,0.02,,0.02
4/15/18 12:30,88.486,18.616,0.019,,0.019
4/15/18 12:45,88.471,20.234,0.024,,0.024
4/15/18 13:00,88.436,21.951,0.022,,0.022
4/15/18 13:15,88.413,20.615,0.025,,0.025
4/15/18 13:30,88.395,22.046,0.024,,0.024
4/15/18 13:45,88.367,24.158,0.026,,0.026
4/15/18 14:00,88.335,24.738,0.025,,0.025
4/15/18 14:15,88.3,26.39,0.028,,0.028
4/15/18 14:30,88.296,27.961,0.032,,0.032
4/15/18 14:45,88.223,26.292,0.03,,0.03
4/15/18 15:00,88.18,25.708,0.029,,0.029
4/15/18 15:15,88.118,24.641,0.028,,0.028
4/15/18 15:30,88.05,22.621,0.024,,0.024
4/15/18 15:45,88.032,25.222,0.03,,0.03
4/15/18 16:00,87.967,23.966,0.025,,0.025
4/15/18 16:15,87.959,27.173,0.028,,0.028
4/15/18 16:30,87.94,29.053,0.028,,0.028
4/15/18 16:45,87.847,25.708,0.016,,0.016
4/15/18 17:00,87.804,22.046,0.018,,0.018
4/15/18 17:15,87.77,20.043,0.015,,0.015
4/15/18 17:30,87.74,19.567,0.015,,0.015
4/15/18 17:45,87.766,18.521,0.023,,0.023
4/15/18 18:00,87.694,17.475,0.018,,0.018
4/15/18 18:15,87.684,17.475,0.018,,0.018
4/15/18 18:30,87.647,17.189,0.016,,0.016
4/15/18 18:45,87.633,17.665,0.019,,0.019
4/15/18 19:00,87.595,17.284,0.017,,0.017
4/15/18 19:15,87.599,16.903,0.021,,0.021
4/15/18 19:30,87.575,16.713,0.022,,0.022
4/15/18 19:45,87.544,16.141,0.022,,0.022
4/15/18 20:00,87.53,15.951,0.02,,0.02
4/15/18 20:15,87.482,15.664,0.021,,0.021
4/15/18 20:30,87.468,15.473,0.018,,0.018
4/15/18 20:45,87.441,15.091,0.018,,0.018
4/15/18 21:00,87.415,14.804,0.017,,0.017
4/15/18 21:15,87.375,14.325,0.013,,0.013
4/15/18 21:30,87.382,14.134,0.016,,0.016
4/15/18 21:45,87.349,14.038,0.012,,0.012
4/15/18 22:00,87.338,14.038,0.01,,0.01
4/15/18 22:15,87.338,14.038,0.011,,0.011
4/15/18 22:30,87.315,13.942,0.005,,0.005
4/15/18 22:45,87.349,14.038,0.011,,0.011
4/15/18 23:00,87.31,13.654,0.006,,0.006
4/15/18 23:15,87.313,13.846,0.007,,0.007
4/15/18 23:30,87.333,14.421,0.005,,0.005
4/15/18 23:45,87.34,14.804,0.008,,0.008
4/16/18 0:00,87.31,14.325,-0.001,, 
4/16/18 0:15,87.315,13.942,0.004,,0.004
4/16/18 0:30,87.365,13.75,0.01,,0.01
4/16/18 0:45,87.343,13.654,0.004,,0.004
4/16/18 1:00,87.387,13.75,0.012,,0.012
4/16/18 1:15,87.355,13.75,0.004,,0.004
4/16/18 1:30,87.31,13.654,-0.001,, 
4/16/18 1:45,87.375,13.654,0.002,,0.002
4/16/18 2:00,87.313,13.173,-0.001,, 
4/16/18 2:15,87.387,13.076,0.001,,0.001
4/16/18 2:30,87.402,13.365,0.003,,0.003
4/16/18 2:45,87.445,13.365,0.009,,0.009
4/16/18 3:00,87.428,12.304,0.006,,0.006
4/16/18 3:15,87.459,11.528,0.008,,0.008
4/16/18 3:30,87.463,11.139,0.009,,0.009
4/16/18 3:45,87.436,10.748,0.003,,0.003
4/16/18 4:00,87.42,10.455,-0.002,, 
4/16/18 4:15,87.43,10.357,-0.002,, 
4/16/18 4:30,87.428,10.259,-0.007,, 
4/16/18 4:45,87.477,9.965,-0.006,, 
4/16/18 5:00,87.525,9.571,-0.004,, 
4/16/18 5:15,87.508,9.176,-0.01,, 
4/16/18 5:30,87.543,8.68,-0.012,, 
4/16/18 5:45,87.613,8.382,-0.011,, 
4/16/18 6:00,87.593,7.782,-0.012,, 
4/16/18 6:15,87.65,7.28,-0.019,, 
4/16/18 6:30,87.711,7.079,-0.014,, 
4/16/18 6:45,87.78,6.674,-0.013,, 
4/16/18 7:00,87.766,5.757,-0.009,, 
4/16/18 7:15,87.856,5.347,-0.008,, 
4/16/18 7:30,87.861,4.934,-0.012,, 
4/16/18 7:45,87.922,4.727,-0.01,, 
4/16/18 8:00,87.917,4.415,-0.013,, 
4/16/18 8:15,87.946,4.207,-0.014,, 
4/16/18 8:30,87.987,4.102,-0.007,, 
4/16/18 8:45,88.021,4.207,-0.001,, 
4/16/18 9:00,88.041,4.102,0.005,,0.005
4/16/18 9:15,88.046,4.415,0.002,,0.002
4/16/18 9:30,88.042,4.207,-0.003,, 
4/16/18 9:45,88.023,4.311,-0.006,, 
4/16/18 10:00,87.989,4.207,-0.008,, 
4/16/18 10:15,88.02,4.831,-0.011,, 
4/16/18 10:30,88.056,5.141,-0.004,, 
4/16/18 10:45,88.053,4.934,-0.009,, 
4/16/18 11:00,88.066,5.037,-0.006,, 
4/16/18 11:15,88.133,5.244,0.001,,0.001
4/16/18 11:30,88.121,5.141,0.002,,0.002
4/16/18 11:45,88.144,5.244,0.006,,0.006
4/16/18 12:00,88.112,5.962,0.001,,0.001
4/16/18 12:15,88.113,6.775,-0.002,, 
4/16/18 12:30,88.099,6.573,0,, 
4/16/18 12:45,88.092,6.064,0.004,,0.004
4/16/18 13:00,88.093,6.166,0.005,,0.005
4/16/18 13:15,88.124,6.775,0.01,,0.01
4/16/18 13:30,88.09,6.674,0.005,,0.005
4/16/18 13:45,88.047,6.674,0,, 
4/16/18 14:00,88.04,6.877,0.001,,0.001
4/16/18 14:15,88.035,7.28,0.001,,0.001
4/16/18 14:30,88.048,7.381,0.003,,0.003
4/16/18 14:45,88.057,7.983,0.004,,0.004
4/16/18 15:00,88.052,8.382,0.004,,0.004
4/16/18 15:15,88.034,8.581,0.005,,0.005
4/16/18 15:30,88.034,7.882,0.001,,0.001
4/16/18 15:45,88.034,7.179,0.005,,0.005
4/16/18 16:00,88.022,7.079,0.005,,0.005
4/16/18 16:15,88.008,7.582,0,, 
4/16/18 16:30,88.045,7.882,0.004,,0.004
4/16/18 16:45,88.018,7.582,-0.003,, 
4/16/18 17:00,88.022,7.782,-0.002,, 
4/16/18 17:15,88.045,7.882,0.002,,0.002
4/16/18 17:30,88.041,7.682,0.005,,0.005
4/16/18 17:45,88.064,7.782,0.006,,0.006
4/16/18 18:00,88.064,7.782,0.001,,0.001
4/16/18 18:15,88.067,7.983,0.002,,0.002
4/16/18 18:30,88.035,7.983,0.001,,0.001
4/16/18 18:45,88.067,7.983,0.002,,0.002
4/16/18 19:00,88.074,7.682,0.003,,0.003
4/16/18 19:15,88.067,7.28,-0.004,, 
4/16/18 19:30,88.07,6.775,-0.007,, 
4/16/18 19:45,88.098,6.471,0,, 
4/16/18 20:00,88.095,6.268,-0.005,, 
4/16/18 20:15,88.125,6.166,-0.001,, 
4/16/18 20:30,88.144,5.962,-0.004,, 
4/16/18 20:45,88.108,5.757,-0.012,, 
4/16/18 21:00,88.159,5.552,-0.007,, 
4/16/18 21:15,88.156,5.347,-0.007,, 
4/16/18 21:30,88.197,5.244,-0.004,, 
4/16/18 21:45,88.234,4.831,0,, 
4/16/18 22:00,88.209,4.623,-0.005,, 
4/16/18 22:15,88.229,4.519,-0.002,, 
4/16/18 22:30,88.24,4.519,-0.002,, 
4/16/18 22:45,88.24,4.519,0.002,,0.002
4/16/18 23:00,88.258,4.311,0.005,,0.005
4/16/18 23:15,88.255,4.102,0.005,,0.005
4/16/18 23:30,88.253,3.998,0.006,,0.006
4/16/18 23:45,88.23,3.893,0.004,,0.004
4/17/18 0:00,88.218,3.788,0.004,,0.004
4/17/18 0:15,88.206,3.683,-0.003,, 
4/17/18 0:30,88.218,3.788,-0.002,, 
4/17/18 0:45,88.206,3.683,-0.005,, 
4/17/18 1:00,88.215,3.578,-0.007,, 
4/17/18 1:15,88.235,3.472,-0.006,, 
4/17/18 1:30,88.265,3.367,-0.003,, 
4/17/18 1:45,88.274,3.261,-0.002,, 
4/17/18 2:00,88.293,3.049,0,, 
4/17/18 2:15,88.313,2.943,-0.003,, 
4/17/18 2:30,88.309,2.73,-0.005,, 
4/17/18 2:45,88.329,2.624,-0.006,, 
4/17/18 3:00,88.326,2.41,-0.006,, 
4/17/18 3:15,88.335,2.303,-0.004,, 
4/17/18 3:30,88.355,2.195,-0.005,, 
4/17/18 3:45,88.364,2.088,-0.007,, 
4/17/18 4:00,88.373,1.98,-0.008,, 
4/17/18 4:15,88.382,1.872,-0.011,, 
4/17/18 4:30,88.413,1.764,-0.009,, 
4/17/18 4:45,88.42,1.548,-0.013,, 
4/17/18 5:00,88.451,1.439,-0.012,, 
4/17/18 5:15,88.483,1.439,-0.012,, 
4/17/18 5:30,88.504,1.439,-0.013,, 
4/17/18 5:45,88.526,1.439,-0.017,, 
4/17/18 6:00,88.568,1.439,-0.014,, 
4/17/18 6:15,88.599,1.33,-0.014,, 
4/17/18 6:30,88.633,1.439,-0.015,, 
4/17/18 6:45,88.663,1.33,-0.016,, 
4/17/18 7:00,88.692,1.112,-0.016,, 
4/17/18 7:15,88.713,1.112,-0.017,, 
4/17/18 7:30,88.745,1.112,-0.018,, 
4/17/18 7:45,88.788,1.112,-0.014,, 
4/17/18 8:00,88.823,1.33,-0.011,, 
4/17/18 8:15,88.84,1.764,-0.01,, 
4/17/18 8:30,88.891,2.303,-0.008,, 
4/17/18 8:45,88.931,2.837,-0.004,, 
4/17/18 9:00,88.937,3.261,-0.005,, 
4/17/18 9:15,88.965,3.683,-0.007,, 
4/17/18 9:30,88.959,3.998,-0.006,, 
4/17/18 9:45,88.997,4.415,-0.006,, 
4/17/18 10:00,89.024,4.727,-0.002,, 
4/17/18 10:15,89.03,5.141,-0.001,, 
4/17/18 10:30,89.048,5.655,-0.005,, 
4/17/18 10:45,89.064,5.962,0.002,,0.002
4/17/18 11:00,89.088,6.166,-0.006,, 
4/17/18 11:15,89.096,6.674,-0.007,, 
4/17/18 11:30,89.154,6.978,-0.001,, 
4/17/18 11:45,89.168,7.882,-0.001,, 
4/17/18 12:00,89.187,8.382,0.001,,0.001
4/17/18 12:15,89.216,9.571,0.002,,0.002
4/17/18 12:30,89.207,9.669,-0.003,, 
4/17/18 12:45,89.201,10.651,-0.002,, 
4/17/18 13:00,89.229,10.357,0,, 
4/17/18 13:15,89.258,12.207,0.003,,0.003
4/17/18 13:30,89.263,12.497,0.001,,0.001
4/17/18 13:45,89.285,13.846,0.006,,0.006
4/17/18 14:00,89.281,14.9,-0.002,, 
4/17/18 14:15,89.318,14.517,0.002,,0.002
4/17/18 14:30,89.343,16.046,0.007,,0.007
4/17/18 14:45,89.357,17.475,0.006,,0.006
4/17/18 15:00,89.385,17.855,0.007,,0.007
4/17/18 15:15,89.364,17.284,0.005,,0.005
4/17/18 15:30,89.387,18.616,0.009,,0.009
4/17/18 15:45,89.363,15.282,0.009,,0.009
4/17/18 16:00,89.395,17.855,0.014,,0.014
4/17/18 16:15,89.388,18.711,0.012,,0.012
4/17/18 16:30,89.391,19.472,0.014,,0.014
4/17/18 16:45,89.396,20.996,0.015,,0.015
4/17/18 17:00,89.37,21.378,0.011,,0.011
4/17/18 17:15,89.354,20.424,0.009,,0.009
4/17/18 17:30,89.354,21.664,0.008,,0.008
4/17/18 17:45,89.35,18.331,0.009,,0.009
4/17/18 18:00,89.358,20.043,0.01,,0.01
4/17/18 18:15,89.331,16.618,0.004,,0.004
4/17/18 18:30,89.316,13.75,0.003,,0.003
4/17/18 18:45,89.275,11.916,-0.001,, 
4/17/18 19:00,89.296,10.553,-0.001,, 
4/17/18 19:15,89.305,9.768,0.001,,0.001
4/17/18 19:30,89.297,9.275,0.001,,0.001
4/17/18 19:45,89.305,8.382,0.002,,0.002
4/17/18 20:00,89.306,7.782,-0.001,, 
4/17/18 20:15,89.307,7.179,-0.002,, 
4/17/18 20:30,89.293,6.268,-0.005,, 
4/17/18 20:45,89.297,5.141,-0.005,, 
4/17/18 21:00,89.294,4.207,-0.006,, 
4/17/18 21:15,89.32,3.788,-0.005,, 
4/17/18 21:30,89.321,3.155,-0.005,, 
4/17/18 21:45,89.35,2.943,-0.002,, 
4/17/18 22:00,89.35,2.943,-0.002,, 
4/17/18 22:15,89.357,2.73,-0.001,, 
4/17/18 22:30,89.373,3.049,0,, 
4/17/18 22:45,89.364,3.155,0.001,,0.001
4/17/18 23:00,89.364,3.155,-0.002,, 
4/17/18 23:15,89.373,3.049,-0.002,, 
4/17/18 23:30,89.359,2.837,-0.002,, 
4/17/18 23:45,89.354,2.517,-0.003,, 
4/18/18 0:00,89.371,2.195,-0.001,, 
4/18/18 0:15,89.39,2.088,0.002,,0.002
4/18/18 0:30,89.378,1.98,0,, 
4/18/18 0:45,89.38,2.088,-0.002,, 
4/18/18 1:00,89.371,2.195,0,, 
4/18/18 1:15,89.376,1.872,-0.001,, 
4/18/18 1:30,89.376,1.872,0.001,,0.001
4/18/18 1:45,89.386,1.764,0.001,,0.001
4/18/18 2:00,89.372,1.548,0.001,,0.001
4/18/18 2:15,89.368,1.33,0.001,,0.001
4/18/18 2:30,89.355,1.112,0,, 
4/18/18 2:45,89.342,1.003,-0.001,, 
4/18/18 3:00,89.353,1.003,0.001,,0.001
4/18/18 3:15,89.339,0.784,-0.001,, 
4/18/18 3:30,89.35,0.784,-0.001,, 
4/18/18 3:45,89.328,0.784,-0.005,, 
4/18/18 4:00,89.328,0.784,-0.005,, 
4/18/18 4:15,89.336,0.563,-0.003,, 
4/18/18 4:30,89.343,0.343,-0.002,, 
4/18/18 4:45,89.352,0.232,-0.001,, 
4/18/18 5:00,89.351,0.121,0.001,,0.001
4/18/18 5:15,89.34,0.121,0,, 
4/18/18 5:30,89.34,0.121,0,, 
4/18/18 5:45,89.328,0.01,-0.001,, 
4/18/18 6:00,89.317,0.01,-0.004,, 
4/18/18 6:15,89.325,-0.213,-0.003,, 
4/18/18 6:30,89.316,-0.102,-0.006,, 
4/18/18 6:45,89.317,0.01,-0.005,, 
4/18/18 7:00,89.32,0.232,-0.005,, 
4/18/18 7:15,89.333,0.343,-0.003,, 
4/18/18 7:30,89.337,0.674,-0.002,, 
4/18/18 7:45,89.36,0.784,0,, 
4/18/18 8:00,89.344,1.112,-0.001,, 
4/18/18 8:15,89.352,1.656,0,, 
4/18/18 8:30,89.348,2.088,0.002,,0.002
4/18/18 8:45,89.357,2.73,0.004,,0.004
4/18/18 9:00,89.358,3.472,0.007,,0.007
4/18/18 9:15,89.355,3.998,0.008,,0.008
4/18/18 9:30,89.335,4.831,0.009,,0.009
4/18/18 9:45,89.337,5.655,0.01,,0.01
4/18/18 10:00,89.328,6.471,0.011,,0.011
4/18/18 10:15,89.306,7.079,0.01,,0.01
4/18/18 10:30,89.284,7.782,0.009,,0.009
4/18/18 10:45,89.26,8.282,0.008,,0.008
4/18/18 11:00,89.273,9.077,0.012,,0.012
4/18/18 11:15,89.262,9.768,0.016,,0.016
4/18/18 11:30,89.243,10.553,0.016,,0.016
4/18/18 11:45,89.225,11.431,0.018,,0.018
4/18/18 12:00,89.197,12.401,0.018,,0.018
4/18/18 12:15,89.184,13.558,0.019,,0.019
4/18/18 12:30,89.17,15.282,0.021,,0.021
4/18/18 12:45,89.148,16.523,0.018,,0.018
4/18/18 13:00,89.13,17.379,0.019,,0.019
4/18/18 13:15,89.124,18.901,0.023,,0.023
4/18/18 13:30,89.086,19.853,0.02,,0.02
4/18/18 13:45,89.07,20.138,0.019,,0.019
4/18/18 14:00,89.049,20.805,0.02,,0.02
4/18/18 14:15,89.035,21.855,0.023,,0.023
4/18/18 14:30,88.997,22.142,0.023,,0.023
4/18/18 14:45,88.977,19.758,0.023,,0.023
4/18/18 15:00,88.98,20.519,0.025,,0.025
4/18/18 15:15,88.918,18.806,0.018,,0.018
4/18/18 15:30,88.887,18.236,0.017,,0.017
4/18/18 15:45,88.846,18.331,0.015,,0.015
4/18/18 16:00,88.819,17.379,0.013,,0.013
4/18/18 16:15,88.815,17.76,0.016,,0.016
4/18/18 16:30,88.825,20.234,0.018,,0.018
4/18/18 16:45,88.823,22.621,0.019,,0.019
4/18/18 17:00,88.814,23.292,0.02,,0.02
4/18/18 17:15,88.801,21.951,0.019,,0.019
4/18/18 17:30,88.781,22.046,0.02,,0.02
4/18/18 17:45,88.758,21.951,0.02,,0.02
4/18/18 18:00,88.723,21.187,0.015,,0.015
4/18/18 18:15,88.688,17.855,0.012,,0.012
4/18/18 18:30,88.66,15.569,0.008,,0.008
4/18/18 18:45,88.632,14.517,0.008,,0.008
4/18/18 19:00,88.644,13.942,0.01,,0.01
4/18/18 19:15,88.644,13.269,0.01,,0.01
4/18/18 19:30,88.634,12.69,0.012,,0.012
4/18/18 19:45,88.617,12.304,0.008,,0.008
4/18/18 20:00,88.617,11.625,0.01,,0.01
4/18/18 20:15,88.605,10.846,0.007,,0.007
4/18/18 20:30,88.594,10.161,0.004,,0.004
4/18/18 20:45,88.585,9.571,0.003,,0.003
4/18/18 21:00,88.592,9.373,0.004,,0.004
4/18/18 21:15,88.598,9.077,0.004,,0.004
4/18/18 21:30,88.594,8.779,0.002,,0.002
4/18/18 21:45,88.609,8.382,0.006,,0.006
4/18/18 22:00,88.604,8.082,0.006,,0.006
4/18/18 22:15,88.613,7.983,0.009,,0.009
4/18/18 22:30,88.603,7.983,0.007,,0.007
4/18/18 22:45,88.603,7.983,0.009,,0.009
4/18/18 23:00,88.589,7.782,0.008,,0.008
4/18/18 23:15,88.566,7.682,0.007,,0.007
4/18/18 23:30,88.555,7.682,0.007,,0.007
4/18/18 23:45,88.554,7.582,0.009,,0.009
4/19/18 0:00,88.532,7.582,0.009,,0.009
4/19/18 0:15,88.554,7.582,0.011,,0.011
4/19/18 0:30,88.531,7.481,0.012,,0.012
4/19/18 0:45,88.505,7.179,0.008,,0.008
4/19/18 1:00,88.492,7.079,0.009,,0.009
4/19/18 1:15,88.48,6.978,0.006,,0.006
4/19/18 1:30,88.457,6.877,0.002,,0.002
4/19/18 1:45,88.48,6.978,0.006,,0.006
4/19/18 2:00,88.457,6.877,0.004,,0.004
4/19/18 2:15,88.488,6.775,0.01,,0.01
4/19/18 2:30,88.488,6.775,0.01,,0.01
4/19/18 2:45,88.463,6.573,0.009,,0.009
4/19/18 3:00,88.448,6.268,0.007,,0.007
4/19/18 3:15,88.411,5.962,0.003,,0.003
4/19/18 3:30,88.41,5.86,0.003,,0.003
4/19/18 3:45,88.42,5.86,0.002,,0.002
4/19/18 4:00,88.422,5.962,0.004,,0.004
4/19/18 4:15,88.411,5.962,0.003,,0.003
4/19/18 4:30,88.391,6.064,0.002,,0.002
4/19/18 4:45,88.434,6.064,0.006,,0.006
4/19/18 5:00,88.42,5.86,0.006,,0.006
4/19/18 5:15,88.42,5.86,0.006,,0.006
4/19/18 5:30,88.404,6.166,0.006,,0.006
4/19/18 5:45,88.394,6.268,0.007,,0.007
4/19/18 6:00,88.407,6.37,0.006,,0.006
4/19/18 6:15,88.385,6.37,0.004,,0.004
